2021-01-13,12:38:34,0,JeopardyAgent,1610559516242,Hello! I'm JeopardyAgent. Take a minute to introduce yourselves.,INTRODUCE
2021-01-13,12:38:38,0,Meredith,1610559518427,i['m Meredith,
2021-01-13,12:38:46,0,Meredith,1610559526129,i'm meredith,GIVING_NAME
2021-01-13,12:38:46,0,JeopardyAgent,1610559526280,"Hi, Meredith.",GREET
2021-01-13,12:38:59,0,JeopardyAgent,1610559540329,Okay! We'll be playing Jeopardy.,GIVE_UP_ON_INTRODUCTIONS
2021-01-13,12:39:11,0,JeopardyAgent,1610559552376,Insert instructions here.,INSTRUCTIONS
2021-01-13,12:39:22,0,JeopardyAgent,1610559562408,Please pick a category. Format = category + value.,JEOPARDY_CATEGORY
2021-01-13,12:39:26,0,Meredith,1610559566114,eng comp for 100,ENG_COMP_100
2021-01-13,12:39:26,0,JeopardyAgent,1610559566416,"
               English Composition for 100?
        ",TUTOR
2021-01-13,12:39:28,0,Meredith,1610559568815,yes,AFFIRMATIVE
2021-01-13,12:39:28,0,JeopardyAgent,1610559570428,Here we go...,TUTOR
2021-01-13,12:39:28,0,JeopardyAgent,1610559572436,This word represents a form of cheating that involves copying someone else's work.,TUTOR
2021-01-13,12:39:37,0,Meredith,1610559577587,lili,
2021-01-13,12:39:47,0,Meredith,1610559587417,taint,
2021-01-13,12:40:29,0,JeopardyAgent,1610559630628,That is incorrect; try again! Anyone can chime in. :-),TUTOR
2021-01-13,12:40:29,0,JeopardyAgent,1610559635632,,TUTOR
2021-01-13,12:40:40,0,Meredith,1610559640769,plag,
2021-01-13,12:40:44,0,JeopardyAgent,1610559646654,"Plagiarism is correct. For more information about plagiarism, visit: https://www.plagiarism.org/article/what-is-plagiarism",TUTOR
2021-01-13,12:40:44,0,JeopardyAgent,1610559651656,Please choose another question to answer.,TUTOR
2021-01-13,12:40:56,0,Meredith,1610559656788,plagiarism,
2021-01-13,12:41:03,0,Meredith,1610559663662,eng comp 100,ENG_COMP_100
2021-01-13,12:41:03,0,JeopardyAgent,1610559664698,Oops! This question has already been answered. Try again!,TUTOR
2021-01-13,12:41:07,0,Meredith,1610559668025,eng comp 200,ENG_COMP_200
2021-01-13,12:41:08,0,JeopardyAgent,1610559668715,"
               English Composition for 200?
        ",TUTOR
2021-01-13,12:41:10,0,Meredith,1610559670407,yes,AFFIRMATIVE
2021-01-13,12:41:10,0,JeopardyAgent,1610559670723,Here we go...,TUTOR
2021-01-13,12:41:10,0,JeopardyAgent,1610559672727,This is one of the required essays for this course and involves telling a personal story from your life.,TUTOR
2021-01-13,12:41:15,0,Meredith,1610559675667,narrative,NEGATIVE
2021-01-13,12:41:20,0,JeopardyAgent,1610559682760,Personal narrative is correct!,TUTOR
2021-01-13,12:41:20,0,JeopardyAgent,1610559687767,Please choose another question to answer.,TUTOR
2021-01-13,12:41:36,0,Meredith,1610559696786,students 100,STUDENTS_100
2021-01-13,12:41:48,0,Meredith,1610559708269,sage 100,SAGE_OWL_100
2021-01-13,12:41:48,0,JeopardyAgent,1610559708822,"
               Sage the Owl for 100?
        ",TUTOR
2021-01-13,12:41:50,0,Meredith,1610559710651,yes,AFFIRMATIVE
2021-01-13,12:41:50,0,JeopardyAgent,1610559710827,Here we go...,TUTOR
2021-01-13,12:41:50,0,JeopardyAgent,1610559712838,Let's do English Composition for 100.,TUTOR
2021-01-13,12:41:50,0,JeopardyAgent,1610559717842,This word represents a form of cheating that involves copying someone else's work.,TUTOR
