2021-01-14,15:25:28,0,JeopardyAgent,1610655930115,Hello! I'm JeopardyAgent. Take a minute to introduce yourselves.,INTRODUCE
2021-01-14,15:25:35,0,Meredith,1610655935798,i'm meredith,GIVING_NAME
2021-01-14,15:25:35,0,JeopardyAgent,1610655936148,"Hi, Meredith.",GREET
2021-01-14,15:25:39,0,Friend,1610655939335,i'm friend,GIVING_NAME
2021-01-14,15:25:39,0,JeopardyAgent,1610655940163,"Hello, Friend!",GREET
2021-01-14,15:25:53,0,JeopardyAgent,1610655954208,Okay! Let's begin. We'll be playing Jeopardy.,GIVE_UP_ON_INTRODUCTIONS
2021-01-14,15:26:05,0,JeopardyAgent,1610655966245,instructions,INSTRUCTIONS
2021-01-14,15:26:16,0,JeopardyAgent,1610655976273,Please pick a category. Format = category + value.,JEOPARDY_CATEGORY
2021-01-14,15:26:18,0,Friend,1610655978847,eng comp 100,ENG_COMP_100
2021-01-14,15:26:18,0,JeopardyAgent,1610655980282,"
               English Composition for 100?
        ",TUTOR
2021-01-14,15:26:21,0,Friend,1610655981233,yes,AFFIRMATIVE
2021-01-14,15:26:21,0,JeopardyAgent,1610655982291,Here we go...,TUTOR
2021-01-14,15:26:21,0,JeopardyAgent,1610655984302,This word represents a form of cheating that involves copying someone else's work.,TUTOR
2021-01-14,15:26:26,0,Friend,1610655986639,plagiarism,
2021-01-14,15:26:31,0,JeopardyAgent,1610655992324,"Plagiarism is correct. For more information about plagiarism, visit: https://www.plagiarism.org/article/what-is-plagiarism",TUTOR
2021-01-14,15:26:31,0,JeopardyAgent,1610655997328,Please choose another question to answer.,TUTOR
2021-01-14,15:26:42,0,Meredith,1610656002362,eng comp 200,ENG_COMP_200
2021-01-14,15:26:42,0,JeopardyAgent,1610656004340,"
               English Composition for 200?
        ",TUTOR
2021-01-14,15:26:46,0,Meredith,1610656006298,yes,AFFIRMATIVE
2021-01-14,15:26:42,0,JeopardyAgent,1610656006349,This is our last question! It all comes down to this...,TUTOR
2021-01-14,15:26:42,0,JeopardyAgent,1610656008358,And the winner is...,TUTOR
2021-01-14,15:26:42,0,JeopardyAgent,1610656010369,Friend,TUTOR
2021-01-14,15:26:46,0,JeopardyAgent,1610656012378,Here we go...,TUTOR
2021-01-14,15:26:46,0,JeopardyAgent,1610656014387,This is one of the required essays for this course and involves telling a personal story from your life.,TUTOR
2021-01-14,15:27:46,0,JeopardyAgent,1610656068527,It sounds like you could use some help.,TUTOR
2021-01-14,15:27:46,0,JeopardyAgent,1610656073532,"Sorry, I didn't understand you. Can you describe the wind speed and direction at a high pressure center?",TUTOR
2021-01-14,15:28:46,0,JeopardyAgent,1610656128701,"Incorrect. Anyone else, hit the buzzer to chime in!",TUTOR
2021-01-14,15:28:46,0,JeopardyAgent,1610656133708,Please choose another question to answer.,TUTOR
2021-01-14,15:31:38,0,JeopardyAgent,1610656299235,I can't do this on my own :-),SOCIAL+ENCOURAGE_GROUP
2021-01-14,15:34:39,0,JeopardyAgent,1610656479802,Team -- I need to see more contributions from all of you!,SOCIAL+ENCOURAGE_GROUP
2021-01-14,15:37:39,0,JeopardyAgent,1610656660436,...is anyone working?,SOCIAL+ENCOURAGE_GROUP
